"stop_id","route","direction","geometry"
1526,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6916,50.2677],[28.6915,50.2676],[28.6912,50.2675],[28.6911,50.2675],[28.6907,50.2673],[28.6902,50.2671],[28.6894,50.2667],[28.6894,50.2667],[28.6893,50.2667],[28.6889,50.2665],[28.6889,50.2665],[28.6888,50.2665],[28.6884,50.2664],[28.6865,50.2655],[28.6864,50.2655],[28.6863,50.2655],[28.6856,50.2652],[28.6856,50.2652]]}"
1527,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6856,50.2652],[28.6847,50.2648],[28.6845,50.2647],[28.6842,50.2646],[28.6841,50.2645],[28.6835,50.2643],[28.6827,50.264],[28.6827,50.264],[28.6825,50.2639],[28.6823,50.2638],[28.6823,50.2637],[28.6822,50.2637],[28.6821,50.2637],[28.6821,50.2636]]}"
1528,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6821,50.2636],[28.6814,50.2634],[28.6813,50.2633],[28.6803,50.2629],[28.6802,50.2628],[28.6799,50.2627],[28.6795,50.2625],[28.6792,50.2624],[28.6792,50.2624],[28.6786,50.2621],[28.6782,50.262],[28.6776,50.2617],[28.6774,50.2616],[28.6771,50.2615],[28.6766,50.2613],[28.6758,50.2609],[28.6754,50.2608],[28.6754,50.2608]]}"
1529,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6754,50.2608],[28.6748,50.2605],[28.6743,50.2603],[28.6736,50.26],[28.6735,50.26],[28.6735,50.2599]]}"
1530,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6735,50.2599],[28.6728,50.2596],[28.6723,50.2594],[28.6713,50.259],[28.6705,50.2587],[28.6701,50.2585],[28.6697,50.2583],[28.6695,50.2582],[28.6694,50.2582],[28.6692,50.2581],[28.6685,50.2578],[28.6685,50.2578]]}"
1531,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6685,50.2578],[28.6678,50.2575],[28.6674,50.2574],[28.6668,50.2573],[28.666,50.2571],[28.6655,50.257],[28.6642,50.2568],[28.6641,50.2571],[28.6638,50.2574],[28.6637,50.2576],[28.6634,50.2579],[28.6632,50.2581],[28.6632,50.2582],[28.6629,50.2586]]}"
1532,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6629,50.2586],[28.6629,50.2586],[28.6628,50.2587],[28.662,50.2597],[28.662,50.2597],[28.6619,50.2598],[28.6618,50.26],[28.6618,50.26],[28.6617,50.26],[28.6617,50.2601],[28.6614,50.2604],[28.6613,50.2606],[28.6612,50.2607]]}"
250,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6629,50.2586],[28.6629,50.2586],[28.6628,50.2587],[28.662,50.2597],[28.662,50.2597],[28.6619,50.2598],[28.6618,50.26],[28.6618,50.26],[28.6617,50.26],[28.6617,50.2601],[28.6614,50.2604],[28.6613,50.2606],[28.6612,50.2607]]}"
1533,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6612,50.2607],[28.6612,50.2607],[28.6611,50.2609],[28.6604,50.2617],[28.6602,50.2619],[28.6598,50.2624],[28.6598,50.2625],[28.6597,50.2625],[28.6595,50.2629],[28.6587,50.2638],[28.6587,50.2638],[28.6586,50.264],[28.6586,50.264],[28.6586,50.2641],[28.6586,50.2641],[28.6586,50.2642],[28.6585,50.2642],[28.6585,50.2645],[28.6584,50.2649],[28.6584,50.265]]}"
1534,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6584,50.265],[28.6583,50.265],[28.6583,50.2654],[28.6582,50.266],[28.6581,50.2665],[28.6581,50.2666],[28.658,50.2669],[28.6579,50.2677],[28.6578,50.2681],[28.6577,50.2687],[28.6576,50.2689],[28.6576,50.2689],[28.6576,50.2692]]}"
1535,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6576,50.2692],[28.6576,50.2692],[28.6576,50.2692],[28.6576,50.2694],[28.6576,50.2694],[28.6576,50.2695],[28.6576,50.2697],[28.6576,50.2699],[28.6576,50.2705],[28.6576,50.2706],[28.6577,50.2716],[28.6578,50.2725],[28.6578,50.2728],[28.6579,50.2731],[28.6579,50.2731]]}"
1536,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6579,50.2731],[28.658,50.2738],[28.658,50.2739],[28.658,50.274],[28.658,50.2741],[28.658,50.2742],[28.6581,50.2745],[28.658,50.2747],[28.658,50.2748],[28.658,50.2748]]}"
1537,"4",1,"{""type"":""LineString"",""coordinates"":[[28.658,50.2748],[28.658,50.2748],[28.658,50.2749],[28.6579,50.275],[28.6579,50.2752],[28.6578,50.2755],[28.6576,50.276],[28.6573,50.2768],[28.6573,50.2769],[28.6572,50.2771],[28.6571,50.2776],[28.6568,50.2782],[28.6567,50.2784],[28.6567,50.2786],[28.6566,50.2788],[28.6566,50.2789]]}"
1538,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6566,50.2789],[28.6566,50.2789],[28.6565,50.2792],[28.6564,50.2794],[28.6563,50.2796],[28.6563,50.2798],[28.6563,50.2799],[28.6563,50.2799],[28.6562,50.28],[28.6562,50.2801],[28.6562,50.2803],[28.6562,50.2805],[28.6561,50.2807],[28.6561,50.2808],[28.6561,50.2809],[28.656,50.2812]]}"
1539,"4",1,"{""type"":""LineString"",""coordinates"":[[28.656,50.2812],[28.656,50.2812],[28.656,50.2814],[28.6559,50.2815],[28.6559,50.2816],[28.6558,50.2821],[28.6558,50.2823],[28.6557,50.2827],[28.6556,50.2834],[28.6556,50.2835],[28.6555,50.2838],[28.6555,50.2839],[28.6555,50.2841],[28.6554,50.2842],[28.6554,50.2844],[28.6554,50.2845],[28.6554,50.2848],[28.6554,50.2849],[28.6554,50.2851],[28.6554,50.2852]]}"
1540,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6554,50.2852],[28.6554,50.2852],[28.6554,50.2852],[28.6553,50.2854],[28.6553,50.2855],[28.6553,50.2856],[28.6553,50.2857],[28.6551,50.2864],[28.6551,50.2865],[28.655,50.2867],[28.655,50.2869],[28.6549,50.2872],[28.6548,50.2874],[28.6548,50.2874],[28.6548,50.2875],[28.6548,50.2876],[28.6547,50.2877],[28.6547,50.2878],[28.6547,50.2878],[28.6547,50.2879],[28.6547,50.2879],[28.6547,50.288],[28.6547,50.288],[28.6548,50.2882],[28.6548,50.2882],[28.6549,50.2885],[28.6552,50.289],[28.6553,50.2891],[28.6554,50.2894],[28.6556,50.2896],[28.6556,50.2897],[28.6557,50.2898],[28.6557,50.2898],[28.6557,50.2899]]}"
1541,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6557,50.2899],[28.6558,50.2901],[28.6558,50.2902],[28.6559,50.2903],[28.6559,50.2904],[28.6559,50.2904],[28.6559,50.2906],[28.656,50.2906],[28.6562,50.2915],[28.6562,50.2917],[28.6564,50.2925],[28.6564,50.2927],[28.6565,50.2929],[28.6565,50.2933],[28.6566,50.2933],[28.6566,50.2934]]}"
1542,"4",1,"{""type"":""LineString"",""coordinates"":[[28.6566,50.2934],[28.6566,50.2934],[28.6566,50.2936],[28.6567,50.2938],[28.6568,50.2942],[28.6569,50.2944],[28.6571,50.295],[28.6572,50.2952],[28.6573,50.2953],[28.6575,50.2958],[28.6576,50.296],[28.6577,50.2961],[28.6577,50.2961],[28.6578,50.2961],[28.658,50.2962],[28.6581,50.2963],[28.6581,50.2963],[28.6581,50.2963],[28.6581,50.2963],[28.6581,50.2963],[28.6581,50.2963],[28.6581,50.2964],[28.6581,50.2964],[28.6581,50.2964],[28.6581,50.2964],[28.658,50.2965],[28.658,50.2965],[28.6579,50.2965],[28.6578,50.2964],[28.6577,50.2962],[28.6576,50.2962]]}"
1543,"4",1,"{""type"":""Point"",""coordinates"":[28.6576,50.2962]}"
225,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6576,50.2961],[28.6576,50.2961],[28.6576,50.296],[28.6575,50.2958],[28.6573,50.2953],[28.6572,50.2952],[28.6571,50.295],[28.6569,50.2944],[28.6568,50.2942],[28.6567,50.2938],[28.6566,50.2936],[28.6566,50.2934],[28.6566,50.2933],[28.6565,50.2933],[28.6565,50.2929],[28.6564,50.2927],[28.6564,50.2927]]}"
226,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6564,50.2927],[28.6564,50.2925],[28.6562,50.2917],[28.6562,50.2915],[28.656,50.2906],[28.6559,50.2906],[28.6559,50.2904],[28.6559,50.2904],[28.6559,50.2904]]}"
227,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6559,50.2904],[28.6559,50.2903],[28.6558,50.2902],[28.6558,50.2901],[28.6557,50.2898],[28.6557,50.2898],[28.6556,50.2897],[28.6556,50.2896],[28.6554,50.2894],[28.6553,50.2891],[28.6552,50.289],[28.6552,50.289]]}"
228,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6552,50.289],[28.6549,50.2885],[28.6548,50.2882],[28.6548,50.2882],[28.6547,50.288],[28.6547,50.288],[28.6547,50.2879],[28.6547,50.2879],[28.6547,50.2878],[28.6547,50.2878],[28.6547,50.2877],[28.6548,50.2876],[28.6548,50.2875],[28.6548,50.2874],[28.6548,50.2874],[28.6549,50.2872],[28.655,50.2869],[28.655,50.2867],[28.6551,50.2865],[28.6551,50.2864],[28.6553,50.2857],[28.6553,50.2856],[28.6553,50.2855],[28.6553,50.2854],[28.6554,50.2852],[28.6554,50.2852],[28.6554,50.2851],[28.6554,50.2849]]}"
229,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6554,50.2849],[28.6554,50.2849],[28.6554,50.2848],[28.6554,50.2845],[28.6554,50.2844],[28.6554,50.2842],[28.6555,50.2841],[28.6555,50.2839],[28.6555,50.2838],[28.6556,50.2835],[28.6556,50.2834],[28.6557,50.2827],[28.6558,50.2823],[28.6558,50.2821],[28.6559,50.2816],[28.6559,50.2815]]}"
249,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6618,50.2562],[28.662,50.2563],[28.6624,50.2564],[28.6628,50.2565],[28.6628,50.2565],[28.6629,50.2565],[28.6631,50.2566],[28.6633,50.2567],[28.6633,50.2567],[28.6638,50.2568],[28.6642,50.2568],[28.6641,50.2571],[28.6638,50.2574],[28.6637,50.2576],[28.6634,50.2579],[28.6632,50.2581],[28.6632,50.2582],[28.6629,50.2586]]}"
230,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6559,50.2815],[28.6559,50.2815],[28.656,50.2814],[28.656,50.2812],[28.6561,50.2809],[28.6561,50.2808],[28.6561,50.2807],[28.6562,50.2805],[28.6562,50.2803],[28.6562,50.2801],[28.6562,50.28],[28.6563,50.2799],[28.6563,50.2799],[28.6563,50.2798],[28.6563,50.2796],[28.6564,50.2794],[28.6565,50.2792],[28.6566,50.2789],[28.6566,50.2788],[28.6567,50.2786],[28.6567,50.2784],[28.6568,50.2783]]}"
231,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6568,50.2783],[28.6568,50.2782],[28.6571,50.2776],[28.6572,50.2771],[28.6573,50.2769],[28.6573,50.2768],[28.6576,50.276],[28.6578,50.2755],[28.6579,50.2752]]}"
232,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6579,50.2752],[28.6579,50.2752],[28.6579,50.275],[28.658,50.2749],[28.658,50.2748],[28.658,50.2748],[28.658,50.2747],[28.6581,50.2745],[28.658,50.2742],[28.658,50.2741],[28.658,50.274],[28.658,50.2739],[28.658,50.2738],[28.6579,50.2731],[28.6578,50.2728],[28.6578,50.2725],[28.6578,50.2725]]}"
233,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6578,50.2725],[28.6577,50.2716],[28.6576,50.2706],[28.6576,50.2705],[28.6576,50.2699],[28.6576,50.2697],[28.6576,50.2695],[28.6576,50.2694],[28.6576,50.2694],[28.6576,50.2692],[28.6576,50.2692],[28.6576,50.2689]]}"
234,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6576,50.2689],[28.6576,50.2689],[28.6576,50.2689],[28.6577,50.2687],[28.6578,50.2681],[28.6579,50.2677],[28.658,50.2669],[28.6581,50.2666],[28.6581,50.2665],[28.6582,50.266],[28.6583,50.2654],[28.6583,50.265],[28.6584,50.2649],[28.6585,50.2645]]}"
235,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6585,50.2645],[28.6585,50.2645],[28.6585,50.2642],[28.6586,50.2642],[28.6586,50.2641],[28.6586,50.2641],[28.6586,50.264],[28.6586,50.264],[28.6587,50.2638],[28.6587,50.2638],[28.6595,50.2629],[28.6597,50.2625],[28.6598,50.2625],[28.6598,50.2624],[28.6602,50.2619],[28.6604,50.2617],[28.6611,50.2609],[28.6612,50.2607],[28.6613,50.2606],[28.6614,50.2604],[28.6617,50.2601],[28.6617,50.26],[28.6618,50.26],[28.6618,50.26],[28.6619,50.2598],[28.662,50.2597]]}"
236,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.662,50.2597],[28.662,50.2597],[28.662,50.2597],[28.6628,50.2587],[28.6629,50.2586],[28.6632,50.2582],[28.6632,50.2581],[28.6634,50.2579],[28.6637,50.2576]]}"
237,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6637,50.2576],[28.6637,50.2576],[28.6638,50.2574],[28.6641,50.2571],[28.6642,50.2568],[28.6638,50.2568],[28.6633,50.2567],[28.6633,50.2567],[28.6633,50.2566]]}"
238,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6633,50.2566],[28.6631,50.2566],[28.6629,50.2565],[28.6628,50.2565],[28.6628,50.2565],[28.6624,50.2564],[28.662,50.2563],[28.6617,50.2562],[28.6607,50.2559],[28.6608,50.2556],[28.6609,50.2553]]}"
239,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6609,50.2553],[28.661,50.2553],[28.6611,50.2549],[28.6612,50.2547],[28.6613,50.2545],[28.6614,50.2542],[28.6614,50.2541],[28.6615,50.254],[28.6615,50.2539],[28.6623,50.2538],[28.6636,50.2537],[28.6638,50.2537],[28.664,50.2537],[28.6643,50.2537],[28.6654,50.2536],[28.6658,50.2535],[28.6662,50.2535],[28.6662,50.2535]]}"
240,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6662,50.2535],[28.6662,50.2535],[28.6663,50.2535],[28.6664,50.2534],[28.6665,50.2534],[28.6667,50.2533],[28.6668,50.2533],[28.6669,50.2532],[28.6671,50.2531],[28.6682,50.2525],[28.6692,50.252],[28.6694,50.2519],[28.6697,50.2518],[28.6699,50.2517],[28.6701,50.2515],[28.6705,50.2514]]}"
241,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6705,50.2514],[28.6705,50.2513],[28.6707,50.2512],[28.6713,50.2509],[28.6714,50.2508],[28.6716,50.2508],[28.6717,50.2507],[28.6732,50.2502],[28.6739,50.25],[28.6739,50.25],[28.6744,50.2498],[28.6748,50.2497]]}"
242,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6748,50.2497],[28.6748,50.2497],[28.675,50.2496],[28.6755,50.2494],[28.6757,50.2494],[28.6764,50.2491],[28.6768,50.249],[28.6773,50.2488],[28.6777,50.2486],[28.6779,50.2486],[28.6779,50.2486],[28.678,50.2485],[28.6777,50.2482],[28.6777,50.2481]]}"
243,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6777,50.2481],[28.6769,50.2472],[28.6769,50.2471],[28.6767,50.2469],[28.6761,50.2471],[28.6756,50.2472]]}"
244,"4A",0,"{""type"":""LineString"",""coordinates"":[[28.6756,50.2472],[28.6756,50.2472]]}"
245,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6756,50.2472],[28.675,50.2474],[28.6743,50.2477],[28.6746,50.2481],[28.6754,50.249],[28.6757,50.2494],[28.6755,50.2494],[28.675,50.2496],[28.6748,50.2497],[28.6744,50.2498],[28.6739,50.25],[28.6739,50.25],[28.6732,50.2502],[28.6717,50.2507],[28.6716,50.2508],[28.6714,50.2508],[28.6713,50.2509],[28.6707,50.2512],[28.6705,50.2513],[28.6701,50.2515],[28.6699,50.2517],[28.6697,50.2518],[28.6694,50.2519]]}"
246,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6694,50.2519],[28.6694,50.2519],[28.6692,50.252],[28.6682,50.2525],[28.6671,50.2531],[28.6669,50.2532],[28.6668,50.2533],[28.6667,50.2533],[28.6665,50.2534],[28.6664,50.2534],[28.6663,50.2535],[28.6662,50.2535],[28.6662,50.2535],[28.6658,50.2535],[28.6654,50.2536],[28.6643,50.2537],[28.664,50.2537]]}"
247,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.664,50.2537],[28.664,50.2537],[28.6638,50.2537],[28.6636,50.2537],[28.6623,50.2538],[28.6615,50.2539],[28.6615,50.254],[28.6614,50.2541],[28.6614,50.2542],[28.6613,50.2545],[28.6612,50.2547]]}"
248,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6612,50.2547],[28.6612,50.2547],[28.6611,50.2549],[28.661,50.2553],[28.6608,50.2556],[28.6607,50.2559],[28.6617,50.2562],[28.6618,50.2562]]}"
251,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6612,50.2607],[28.6612,50.2607],[28.6611,50.2609],[28.6604,50.2617],[28.6602,50.2619],[28.6598,50.2624],[28.6598,50.2625],[28.6597,50.2625],[28.6595,50.2629],[28.6587,50.2638],[28.6587,50.2638],[28.6586,50.264],[28.6586,50.264],[28.6586,50.2641],[28.6586,50.2641],[28.6586,50.2642],[28.6585,50.2642],[28.6585,50.2645],[28.6584,50.2649],[28.6584,50.265]]}"
252,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6584,50.265],[28.6583,50.265],[28.6583,50.2654],[28.6582,50.266],[28.6581,50.2665],[28.6581,50.2666],[28.658,50.2669],[28.6579,50.2677],[28.6578,50.2681],[28.6577,50.2687],[28.6576,50.2689],[28.6576,50.2689],[28.6576,50.2692]]}"
253,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6576,50.2692],[28.6576,50.2692],[28.6576,50.2692],[28.6576,50.2694],[28.6576,50.2694],[28.6576,50.2695],[28.6576,50.2697],[28.6576,50.2699],[28.6576,50.2705],[28.6576,50.2706],[28.6577,50.2716],[28.6578,50.2725],[28.6578,50.2728],[28.6579,50.2731],[28.6579,50.2731]]}"
254,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6579,50.2731],[28.658,50.2738],[28.658,50.2739],[28.658,50.274],[28.658,50.2741],[28.658,50.2742],[28.6581,50.2745],[28.658,50.2747],[28.658,50.2748],[28.658,50.2748]]}"
255,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.658,50.2748],[28.658,50.2748],[28.658,50.2749],[28.6579,50.275],[28.6579,50.2752],[28.6578,50.2755],[28.6576,50.276],[28.6573,50.2768],[28.6573,50.2769],[28.6572,50.2771],[28.6571,50.2776],[28.6568,50.2782],[28.6567,50.2784],[28.6567,50.2786],[28.6566,50.2788],[28.6566,50.2789]]}"
256,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6566,50.2789],[28.6566,50.2789],[28.6565,50.2792],[28.6564,50.2794],[28.6563,50.2796],[28.6563,50.2798],[28.6563,50.2799],[28.6563,50.2799],[28.6562,50.28],[28.6562,50.2801],[28.6562,50.2803],[28.6562,50.2805],[28.6561,50.2807],[28.6561,50.2808],[28.6561,50.2809],[28.656,50.2812]]}"
257,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.656,50.2812],[28.656,50.2812],[28.656,50.2814],[28.6559,50.2815],[28.6559,50.2816],[28.6558,50.2821],[28.6558,50.2823],[28.6557,50.2827],[28.6556,50.2834],[28.6556,50.2835],[28.6555,50.2838],[28.6555,50.2839],[28.6555,50.2841],[28.6554,50.2842],[28.6554,50.2844],[28.6554,50.2845],[28.6554,50.2848],[28.6554,50.2849],[28.6554,50.2851],[28.6554,50.2852]]}"
258,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6554,50.2852],[28.6554,50.2852],[28.6554,50.2852],[28.6553,50.2854],[28.6553,50.2855],[28.6553,50.2856],[28.6553,50.2857],[28.6551,50.2864],[28.6551,50.2865],[28.655,50.2867],[28.655,50.2869],[28.6549,50.2872],[28.6548,50.2874],[28.6548,50.2874],[28.6548,50.2875],[28.6548,50.2876],[28.6547,50.2877],[28.6547,50.2878],[28.6547,50.2878],[28.6547,50.2879],[28.6547,50.2879],[28.6547,50.288],[28.6547,50.288],[28.6548,50.2882],[28.6548,50.2882],[28.6549,50.2885],[28.6552,50.289],[28.6553,50.2891],[28.6554,50.2894],[28.6556,50.2896],[28.6556,50.2897],[28.6557,50.2898],[28.6557,50.2898],[28.6557,50.2899]]}"
259,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6557,50.2899],[28.6558,50.2901],[28.6558,50.2902],[28.6559,50.2903],[28.6559,50.2904],[28.6559,50.2904],[28.6559,50.2906],[28.656,50.2906],[28.6562,50.2915],[28.6562,50.2917],[28.6564,50.2925],[28.6564,50.2927],[28.6565,50.2929],[28.6565,50.2933],[28.6566,50.2933],[28.6566,50.2934]]}"
260,"4A",1,"{""type"":""LineString"",""coordinates"":[[28.6566,50.2934],[28.6566,50.2934],[28.6566,50.2936],[28.6567,50.2938],[28.6568,50.2942],[28.6569,50.2944],[28.6571,50.295],[28.6572,50.2952],[28.6573,50.2953],[28.6575,50.2958],[28.6576,50.296],[28.6577,50.2961],[28.6577,50.2961],[28.6578,50.2961],[28.658,50.2962],[28.6581,50.2963],[28.6581,50.2963],[28.6581,50.2963],[28.6581,50.2963],[28.6581,50.2963],[28.6581,50.2963],[28.6581,50.2964],[28.6581,50.2964],[28.6581,50.2964],[28.6581,50.2964],[28.658,50.2965],[28.658,50.2965],[28.6579,50.2965],[28.6578,50.2964],[28.6577,50.2962],[28.6576,50.2962]]}"
261,"4A",1,"{""type"":""Point"",""coordinates"":[28.6576,50.2962]}"
1603,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6542,50.3061],[28.6547,50.3058],[28.6554,50.3053],[28.6566,50.3046],[28.657,50.3043],[28.6571,50.3043]]}"
1604,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6571,50.3043],[28.6571,50.3043],[28.6572,50.3042],[28.6578,50.3038],[28.6583,50.3034],[28.6586,50.3032],[28.6588,50.303],[28.6589,50.3029],[28.659,50.3028],[28.659,50.3028]]}"
1605,"53",0,"{""type"":""LineString"",""coordinates"":[[28.659,50.3028],[28.659,50.3028],[28.6591,50.3027],[28.6592,50.3027],[28.6593,50.3026],[28.6599,50.3024],[28.6604,50.3023],[28.661,50.3021],[28.6618,50.3018],[28.6627,50.3014],[28.6629,50.3014],[28.6632,50.3013],[28.6634,50.3012],[28.6632,50.3009],[28.6631,50.3009],[28.6631,50.3009]]}"
1606,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6631,50.3009],[28.663,50.3008],[28.6625,50.3004],[28.662,50.3],[28.6616,50.2996],[28.6606,50.2988],[28.6605,50.2987],[28.6603,50.2985],[28.6601,50.2984],[28.6596,50.2979],[28.6594,50.2977],[28.6593,50.2977],[28.6593,50.2977],[28.6593,50.2977]]}"
1607,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6593,50.2977],[28.659,50.2975],[28.6589,50.2974],[28.6588,50.2973],[28.6587,50.2972],[28.6586,50.2971],[28.6584,50.2969],[28.6584,50.2969],[28.6582,50.2968],[28.6581,50.2967],[28.658,50.2966],[28.6579,50.2965],[28.6578,50.2964],[28.6577,50.2962],[28.6576,50.2962],[28.6576,50.2961]]}"
1608,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6576,50.2961],[28.6576,50.2961],[28.6576,50.296],[28.6575,50.2958],[28.6573,50.2953],[28.6572,50.2952],[28.6571,50.295],[28.6569,50.2944],[28.6568,50.2942],[28.6567,50.2938],[28.6566,50.2936],[28.6566,50.2934],[28.6566,50.2933],[28.6565,50.2933],[28.6565,50.2929],[28.6564,50.2927],[28.6564,50.2927]]}"
1609,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6564,50.2927],[28.6564,50.2925],[28.6562,50.2917],[28.6562,50.2915],[28.656,50.2906],[28.6559,50.2906],[28.6559,50.2904],[28.6559,50.2904],[28.6559,50.2904]]}"
1610,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6559,50.2904],[28.6559,50.2903],[28.6558,50.2902],[28.6558,50.2901],[28.6557,50.2898],[28.6557,50.2898],[28.6556,50.2897],[28.6556,50.2896],[28.6554,50.2894],[28.6553,50.2891],[28.6552,50.289],[28.6552,50.289]]}"
1611,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6552,50.289],[28.6549,50.2885],[28.6548,50.2882],[28.6548,50.2882],[28.6547,50.288],[28.6547,50.288],[28.6547,50.2879],[28.6547,50.2879],[28.6547,50.2878],[28.6547,50.2878],[28.6547,50.2877],[28.6548,50.2876],[28.6548,50.2875],[28.6548,50.2874],[28.6548,50.2874],[28.6549,50.2872],[28.655,50.2869],[28.655,50.2867],[28.6551,50.2865],[28.6551,50.2864],[28.6553,50.2857],[28.6553,50.2856],[28.6553,50.2855],[28.6553,50.2854],[28.6554,50.2852],[28.6554,50.2852],[28.6554,50.2851],[28.6554,50.2849]]}"
1612,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6554,50.2849],[28.6554,50.2849],[28.6554,50.2848],[28.6554,50.2845],[28.6554,50.2844],[28.6554,50.2842],[28.6555,50.2841],[28.6555,50.2839],[28.6555,50.2838],[28.6556,50.2835],[28.6556,50.2834],[28.6557,50.2827],[28.6558,50.2823],[28.6558,50.2821],[28.6559,50.2816],[28.6559,50.2815]]}"
1613,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6559,50.2815],[28.6559,50.2815],[28.656,50.2814],[28.656,50.2812],[28.6561,50.2809],[28.6561,50.2808],[28.6561,50.2807],[28.6562,50.2805],[28.6562,50.2803],[28.6562,50.2801],[28.6562,50.28],[28.6563,50.2799],[28.6563,50.2799],[28.6563,50.2798],[28.6563,50.2796],[28.6564,50.2794],[28.6565,50.2792],[28.6566,50.2789],[28.6566,50.2788],[28.6567,50.2786],[28.6567,50.2784],[28.6568,50.2783]]}"
1614,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6568,50.2783],[28.6568,50.2782],[28.6571,50.2776],[28.6572,50.2771],[28.6573,50.2769],[28.6573,50.2768],[28.6576,50.276],[28.6578,50.2755],[28.6579,50.2752]]}"
1615,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6579,50.2752],[28.6579,50.2752],[28.6579,50.275],[28.658,50.2749],[28.658,50.2748],[28.658,50.2748],[28.658,50.2747],[28.6581,50.2745],[28.658,50.2742],[28.658,50.2741],[28.658,50.274],[28.658,50.2739],[28.658,50.2738],[28.6579,50.2731],[28.6578,50.2728],[28.6578,50.2725],[28.6578,50.2725]]}"
1616,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6578,50.2725],[28.6577,50.2716],[28.6576,50.2706],[28.6576,50.2705],[28.6576,50.2699],[28.6576,50.2697],[28.6576,50.2695],[28.6576,50.2694],[28.6576,50.2694],[28.6576,50.2692],[28.6576,50.2692],[28.6576,50.2689]]}"
1617,"53",0,"{""type"":""LineString"",""coordinates"":[[28.6576,50.2689],[28.6576,50.2689],[28.6576,50.2689],[28.6577,50.2687],[28.6578,50.2681],[28.6579,50.2677],[28.658,50.2669],[28.6581,50.2666],[28.6581,50.2665],[28.6582,50.266],[28.6583,50.2654],[28.6583,50.265],[28.6584,50.2649],[28.6585,50.2645]]}"
