"route","stop_id","direction","date","transactions","geometry"
H5,2608,1,2018-08-07,3,"{""type"":""LineString"",""coordinates"":[[28.6181202579186,50.2816861221719],[28.618082,50.281693],[28.61782,50.28174],[28.61708,50.28189],[28.61566,50.28215],[28.6128355535419,50.2826607515981]]}"
"3",1239,1,2018-08-12,24,"{""type"":""LineString"",""coordinates"":[[28.696783,50.2691],[28.696655,50.269196],[28.69635,50.26942],[28.696112,50.269612],[28.69594,50.26976],[28.69586,50.2698],[28.69578,50.26984],[28.69569,50.26987],[28.69559,50.26989],[28.69548,50.26989],[28.69539,50.26988],[28.69531,50.26986],[28.69521,50.26982],[28.6951,50.26975],[28.69493,50.26963],[28.69464,50.26937],[28.69408,50.26889],[28.693824,50.268692],[28.69374,50.26865],[28.69364,50.26861],[28.6935,50.26854],[28.69338,50.26849],[28.69296,50.268313],[28.69276,50.26817],[28.69265,50.26811],[28.692615,50.268096],[28.69242,50.26802],[28.691905,50.267805],[28.691655,50.267701],[28.6916000082842,50.267677865554]]}"
"53",1655,1,2018-08-10,3,"{""type"":""LineString"",""coordinates"":[[28.6628745993175,50.3013703931851],[28.662861,50.301375],[28.6627,50.30143],[28.66183,50.30176],[28.66099,50.30206],[28.66043,50.30225],[28.65989,50.30241],[28.659289,50.302633],[28.65916,50.30268],[28.65908,50.30274],[28.659021,50.302791],[28.6589794710588,50.3028274437647]]}"
H4,2541,0,2018-08-12,6,"{""type"":""LineString"",""coordinates"":[[28.6559399728176,50.2815426461056],[28.655944,50.281521],[28.65597,50.28138],[28.656007,50.281215],[28.65609,50.28085],[28.6561,50.28078],[28.65612,50.28065],[28.65615,50.28049],[28.6562,50.28027],[28.65622,50.28015],[28.65625,50.28003],[28.65627,50.27993],[28.65629,50.27986],[28.65631,50.27976],[28.65635,50.27962],[28.65642,50.27936],[28.65649,50.27916],[28.656581,50.278896],[28.6566,50.27884],[28.65668,50.2786],[28.65674,50.27844],[28.656799617128,50.2782707925632]]}"
H5,2567,0,2018-08-06,11,"{""type"":""LineString"",""coordinates"":[[28.6076662676976,50.2835907658527],[28.607699,50.283585],[28.60863,50.28342],[28.609854,50.283197],[28.610267,50.283123],[28.6120077654776,50.2828102291113]]}"
H4,2537,0,2018-08-08,6,"{""type"":""LineString"",""coordinates"":[[28.6564161512195,50.2927220390244],[28.65636,50.29246],[28.65619,50.29166],[28.65615,50.29147],[28.65595,50.29065],[28.65594,50.29059],[28.6559,50.29043],[28.655896,50.290417],[28.6558888864865,50.2903938810811]]}"
H4,2549,0,2018-08-07,0,"{""type"":""LineString"",""coordinates"":[[28.6633272941177,50.2566468235294],[28.66306,50.25658],[28.66287,50.25652],[28.66282,50.2565],[28.66279,50.2565],[28.66238,50.25637],[28.66199,50.25626],[28.661729,50.256185],[28.660711,50.255893],[28.66049,50.25622],[28.66027,50.25655],[28.66015,50.25673],[28.65993,50.25703],[28.659867,50.257119],[28.659622,50.257454],[28.658949,50.257234],[28.6589227493098,50.2572254113837]]}"
"3",1239,1,2018-08-09,16,"{""type"":""LineString"",""coordinates"":[[28.696783,50.2691],[28.696655,50.269196],[28.69635,50.26942],[28.696112,50.269612],[28.69594,50.26976],[28.69586,50.2698],[28.69578,50.26984],[28.69569,50.26987],[28.69559,50.26989],[28.69548,50.26989],[28.69539,50.26988],[28.69531,50.26986],[28.69521,50.26982],[28.6951,50.26975],[28.69493,50.26963],[28.69464,50.26937],[28.69408,50.26889],[28.693824,50.268692],[28.69374,50.26865],[28.69364,50.26861],[28.6935,50.26854],[28.69338,50.26849],[28.69296,50.268313],[28.69276,50.26817],[28.69265,50.26811],[28.692615,50.268096],[28.69242,50.26802],[28.691905,50.267805],[28.691655,50.267701],[28.6916000082842,50.267677865554]]}"
"53",1623,0,2018-08-07,147,"{""type"":""LineString"",""coordinates"":[[28.69265,50.26811],[28.69276,50.26817],[28.692926,50.268211],[28.69337,50.26835],[28.69372,50.26851],[28.694041,50.268644],[28.694755,50.268784],[28.695287,50.268811],[28.69559,50.268806],[28.695783,50.268789],[28.695931,50.26876],[28.696052,50.268731],[28.696256,50.268694],[28.69645,50.2686],[28.69677,50.26838],[28.697072,50.268165],[28.697675576498,50.2677333282008]]}"
"6",266,0,2018-08-07,16,"{""type"":""LineString"",""coordinates"":[[28.6553944461538,50.2848725692308],[28.655395,50.284865],[28.6554,50.2848],[28.65543,50.28446],[28.65544,50.28435],[28.65545,50.28422],[28.65548,50.28406],[28.6555,50.28394],[28.65552,50.28379],[28.65557,50.28354],[28.655597,50.283401],[28.65573,50.28272],[28.6558,50.28231],[28.65584,50.28206],[28.65592,50.28165],[28.6559399728176,50.2815426461056]]}"
"7",2107,0,2018-08-12,53,"{""type"":""LineString"",""coordinates"":[[28.668465963807,50.2577904256766],[28.66782,50.25752],[28.6674,50.25739],[28.66676,50.25727],[28.66596,50.25713],[28.665457,50.257045],[28.664213,50.256837],[28.6638,50.25676],[28.663348,50.256652],[28.66334,50.25665],[28.6633272941177,50.2566468235294]]}"
H4,2542,0,2018-08-08,4,"{""type"":""LineString"",""coordinates"":[[28.656799617128,50.2782707925632],[28.656808,50.278247],[28.65705,50.27756],[28.6572,50.27714],[28.65727,50.27695],[28.65732,50.2768],[28.65761,50.27596],[28.65779,50.27546],[28.6578802131984,50.2751947731967]]}"
"15A",173,0,2018-08-10,0,"{""type"":""LineString"",""coordinates"":[[28.6131,50.23927],[28.61382,50.23954],[28.614242,50.239681],[28.61477,50.23983],[28.61488,50.23987],[28.61498,50.23991],[28.61506,50.23995],[28.6151,50.23999],[28.61513,50.24003],[28.615133,50.240084],[28.61568,50.24024],[28.6164,50.24052],[28.61666,50.24064],[28.6168,50.24072],[28.61702,50.24084],[28.61721,50.24096],[28.61737,50.24108],[28.61766,50.24132],[28.617685,50.241341],[28.61779,50.24144],[28.61816,50.24177],[28.61892,50.24245],[28.61925,50.24273],[28.61935,50.2428],[28.61947,50.2429],[28.6197,50.24309],[28.6199,50.24323],[28.620196,50.243431],[28.62021,50.24344],[28.6202612953368,50.2434699222798]]}"
"53",1647,1,2018-08-09,17,"{""type"":""LineString"",""coordinates"":[[28.6579950617978,50.2748313988764],[28.657991,50.274849],[28.65798,50.2749],[28.65794,50.27502],[28.65789,50.275166],[28.65779,50.27546],[28.65761,50.27596],[28.65732,50.2768],[28.65727,50.27695],[28.6572,50.27714],[28.65705,50.27756],[28.656808,50.278247],[28.65674,50.27844],[28.65668,50.2786],[28.6566,50.27884],[28.6565876937375,50.2788762710895]]}"
"12",165,1,2018-08-06,59,"{""type"":""LineString"",""coordinates"":[[28.6578804905368,50.2730901940893],[28.65796,50.27377],[28.65799,50.27394],[28.658,50.27404],[28.65802,50.27411],[28.658037,50.274187],[28.658072,50.274538],[28.65803,50.2747],[28.658,50.27481],[28.6579950617978,50.2748313988764]]}"
H3,2496,0,2018-08-09,7,"{""type"":""LineString"",""coordinates"":[[28.7030703121387,50.2477720289017],[28.70309,50.2479],[28.70321,50.24864],[28.703219,50.248715],[28.70327,50.24914],[28.70328,50.24946],[28.70326,50.25017],[28.70326,50.25058],[28.70325,50.25098],[28.7032341908148,50.2513683131121]]}"
"5A",1952,0,2018-08-10,22,"{""type"":""LineString"",""coordinates"":[[28.6366179000388,50.278397777993],[28.63665,50.278392],[28.63742,50.27825],[28.63764,50.27821],[28.63895,50.27797],[28.63989,50.27782],[28.640768,50.277657],[28.64097,50.27762],[28.641089912236,50.2775837302496]]}"
"7",2125,1,2018-08-06,0,"{""type"":""LineString"",""coordinates"":[[28.6531476505092,50.2610702445564],[28.653186,50.261054],[28.653297,50.261006],[28.65343,50.26095],[28.65359,50.26088],[28.65367,50.26084],[28.65374,50.2608],[28.653848,50.260721],[28.65413,50.26036],[28.65439,50.26],[28.65507,50.2591],[28.65582,50.258097],[28.65631,50.25751],[28.65656,50.2572],[28.65676,50.25696],[28.6569,50.25678],[28.656989,50.256675],[28.65717,50.25646],[28.657299,50.256306],[28.65779,50.25646],[28.65791,50.256499],[28.65822,50.2566],[28.658721,50.256747],[28.659003,50.256838],[28.6590392009214,50.2568497736793]]}"
H4,2545,0,2018-08-08,1,"{""type"":""LineString"",""coordinates"":[[28.6576181910888,50.2689437354948],[28.65762,50.268933],[28.65762,50.26893],[28.65766,50.26874],[28.65779,50.26807],[28.657901,50.267658],[28.65802,50.26688],[28.65808,50.26658],[28.65808,50.26652],[28.65818,50.266],[28.65829,50.26539],[28.65835,50.265031],[28.65838,50.26485],[28.6584695106016,50.2644881076754]]}"
H2,2530,0,2018-08-12,10,"{""type"":""LineString"",""coordinates"":[[28.6768413610869,50.2489565663417],[28.67682,50.248964],[28.67643,50.2491],[28.675666,50.249356],[28.6755,50.24941],[28.67503,50.24958],[28.674784,50.249666],[28.674408,50.249797],[28.67391,50.24997],[28.67386,50.24999],[28.673158,50.250238],[28.67171,50.25073],[28.67159,50.25078],[28.67144,50.25085],[28.671301,50.25092],[28.670707,50.251232],[28.670511,50.251334],[28.670106,50.251547],[28.669896,50.251662],[28.6697,50.25176],[28.6694431009174,50.2518983302752]]}"
"4",1532,1,2018-08-08,164,"{""type"":""LineString"",""coordinates"":[[28.6628970934276,50.2585591365326],[28.662878,50.258582],[28.66278,50.2587],[28.66201,50.25968],[28.662001,50.259692],[28.66194,50.25977],[28.661793,50.259952],[28.661773,50.259975],[28.66171,50.26005],[28.66165,50.26013],[28.66139,50.26044],[28.66128,50.26059],[28.6612174456739,50.2606703393796]]}"
"12",158,0,2018-08-07,120,"{""type"":""LineString"",""coordinates"":[[28.6641416898349,50.2585086766181],[28.6648,50.258722],[28.665971,50.259104],[28.666401,50.259246],[28.66677,50.259364],[28.66731,50.259542],[28.668104,50.259799],[28.6683,50.25956],[28.66922,50.25839],[28.669365,50.258168],[28.66916,50.25808],[28.668496,50.257803]]}"
"2",885,0,2018-08-09,143,"{""type"":""LineString"",""coordinates"":[[28.6478187540541,50.2732912243243],[28.647821,50.273277],[28.64792,50.27265],[28.64819,50.27072],[28.648213,50.27053],[28.64828,50.26998],[28.6483832585316,50.269254240035]]}"
"7A",2052,1,2018-08-09,15,"{""type"":""LineString"",""coordinates"":[[28.7333830471877,50.2495902537351],[28.733395,50.249589],[28.73463,50.24946],[28.735032,50.249417],[28.73708,50.2492],[28.73928,50.24895],[28.7393775825947,50.2489388477035]]}"
"5A",1983,1,2018-08-09,53,"{""type"":""LineString"",""coordinates"":[[28.6486318073022,50.2674327464503],[28.64863,50.267446],[28.64862,50.26752],[28.64853,50.26817],[28.64852,50.26826],[28.64851,50.26836],[28.64848,50.26855],[28.64844,50.26887],[28.64841,50.26907],[28.648385,50.269242],[28.64828,50.26998],[28.6482136719882,50.2705244836786]]}"
H3,2498,0,2018-08-11,8,"{""type"":""LineString"",""coordinates"":[[28.7030740295011,50.2566765839479],[28.703074,50.256678],[28.7030400411717,50.2584418614948]]}"
"10",106,0,2018-08-07,3,"{""type"":""LineString"",""coordinates"":[[28.728578811004,50.2500986966633],[28.728595,50.250097],[28.73043,50.2499],[28.7333830471877,50.2495902537351]]}"
"4A",238,0,2018-08-10,7,"{""type"":""LineString"",""coordinates"":[[28.6633272941177,50.2566468235294],[28.66306,50.25658],[28.66287,50.25652],[28.66282,50.2565],[28.66279,50.2565],[28.66238,50.25637],[28.66199,50.25626],[28.661729,50.256185],[28.660711,50.255893],[28.66083,50.25559],[28.6609341073477,50.255347651748]]}"
H3,2487,0,2018-08-12,33,"{""type"":""LineString"",""coordinates"":[[28.6704716477263,50.251354696381],[28.670511,50.251334],[28.670707,50.251232],[28.671301,50.25092],[28.67144,50.25085],[28.67159,50.25078],[28.67171,50.25073],[28.673158,50.250238],[28.67386,50.24999],[28.67391,50.24997],[28.674408,50.249797],[28.6747563105647,50.2496756471171]]}"
"8",2073,0,2018-08-12,16,"{""type"":""LineString"",""coordinates"":[[28.6884811422709,50.242786296467],[28.688524,50.242757],[28.68928,50.24224],[28.68994,50.24179],[28.69089,50.24114],[28.69159,50.24065],[28.69206,50.24035],[28.692102,50.240321],[28.6924775510225,50.2400650274125]]}"
"6",294,1,2018-08-06,36,"{""type"":""LineString"",""coordinates"":[[28.7011800482129,50.2718016091245],[28.700927,50.271691],[28.70049,50.2715],[28.69996,50.27128],[28.69973,50.27118],[28.69751,50.27021],[28.69674,50.26988],[28.696112,50.269612],[28.695303,50.269282],[28.694363,50.268879],[28.693976,50.268758],[28.693824,50.268692],[28.69374,50.26865],[28.69364,50.26861],[28.6935,50.26854],[28.69338,50.26849],[28.69296,50.268313],[28.69276,50.26817],[28.69265,50.26811],[28.692615,50.268096],[28.69242,50.26802],[28.691905,50.267805],[28.691655,50.267701],[28.6916000082842,50.267677865554]]}"
"53A",1582,1,2018-08-12,193,"{""type"":""LineString"",""coordinates"":[[28.685572440041,50.2651713902817],[28.68466,50.26479],[28.6845,50.26473],[28.68424,50.26461],[28.6841,50.26455],[28.68354,50.26433],[28.68272,50.26396],[28.682708,50.263957],[28.682495,50.263869],[28.6823,50.26377],[28.68226,50.26374],[28.682224,50.263696],[28.682149,50.263663],[28.68143,50.26335],[28.6813,50.26329],[28.680336,50.262872],[28.6803119163103,50.2628615540623]]}"
H2,2522,0,2018-08-09,5,"{""type"":""LineString"",""coordinates"":[[28.7032298817891,50.2521679552716],[28.70323,50.252165],[28.703239,50.251954],[28.70323,50.25148],[28.703234,50.251373],[28.70325,50.25098],[28.70326,50.25058],[28.70326,50.25017],[28.70328,50.24946],[28.70327,50.24914],[28.703219,50.248715],[28.70321,50.24864],[28.70309,50.2479],[28.70307,50.24777],[28.703069,50.247765],[28.702989,50.247441],[28.70292,50.24706],[28.702875,50.246688],[28.702873577145,50.2466763642078]]}"
"4",1504,0,2018-08-08,217,"{""type"":""LineString"",""coordinates"":[[28.6771259153746,50.2615003424248],[28.67738,50.26161],[28.67757,50.26169],[28.67821,50.26196],[28.67863,50.26214],[28.679155,50.262366],[28.67924,50.26241],[28.67952,50.26252],[28.67991,50.26269],[28.68017,50.2628],[28.680336,50.262872],[28.6813,50.26329],[28.68143,50.26335],[28.682149,50.263663],[28.682224,50.263696],[28.6823,50.2637],[28.68237,50.26371],[28.682573,50.263779],[28.682688,50.263822],[28.68274,50.26384],[28.68284,50.26388],[28.683162,50.264019],[28.6831939143799,50.264032706817]]}"
"12",163,1,2018-08-12,46,"{""type"":""LineString"",""coordinates"":[[28.6583517307864,50.2650205575889],[28.65835,50.265031],[28.65829,50.26539],[28.65818,50.266],[28.65808,50.26652],[28.65808,50.26658],[28.65802,50.26688],[28.657901,50.267658],[28.65779,50.26807],[28.65766,50.26874],[28.65762,50.26893],[28.65762,50.268933],[28.6575772829278,50.2691865165373]]}"
H2,2528,0,2018-08-07,3,"{""type"":""LineString"",""coordinates"":[[28.6858113479381,50.2443652232507],[28.685769,50.244389],[28.685121,50.244754],[28.68456,50.24507],[28.68314,50.24583],[28.68301,50.2459],[28.68295,50.24593],[28.682143,50.246357],[28.681707,50.246587],[28.681245,50.246832],[28.68109,50.24691],[28.6807756476376,50.247079130426]]}"
"8",2097,1,2018-08-06,1,"{""type"":""LineString"",""coordinates"":[[28.6427644621088,50.2695948632602],[28.642303,50.26957],[28.64176,50.26954],[28.638768,50.269362],[28.638421,50.269348],[28.638387,50.269347],[28.63809,50.26942],[28.63804,50.26942],[28.63796,50.26943],[28.63785,50.26943],[28.637799,50.269428],[28.6377924728602,50.2694277376024]]}"
"1",469,1,2018-08-10,163,"{""type"":""LineString"",""coordinates"":[[28.7031009071339,50.2559705495976],[28.703101,50.255968],[28.7032,50.25311],[28.703204,50.252674],[28.703225,50.25229],[28.7032298817891,50.2521679552716]]}"
H5,2607,1,2018-08-08,6,"{""type"":""LineString"",""coordinates"":[[28.632494116771,50.279128068638],[28.632461,50.279134],[28.63159,50.27929],[28.6315,50.2793],[28.631142,50.279363],[28.630768,50.279429],[28.6293,50.27968],[28.62924,50.27969],[28.62701,50.28009],[28.62526,50.28041],[28.62463,50.28052],[28.62413,50.28059],[28.62393,50.28062],[28.62384,50.28064],[28.62375,50.28065],[28.62277,50.28082],[28.62267,50.28083],[28.62256,50.28085],[28.6222,50.28092],[28.61993,50.28137],[28.61965,50.28141],[28.618349,50.281645],[28.6181202579186,50.2816861221719]]}"
"3",1251,1,2018-08-10,11,"{""type"":""LineString"",""coordinates"":[[28.6482136719882,50.2705244836786],[28.648213,50.27053],[28.64819,50.27072],[28.64792,50.27265],[28.647821,50.273277],[28.64771,50.27398],[28.64767,50.27418],[28.6476592075472,50.2742177735849]]}"
"53A",1601,1,2018-08-07,0,"{""type"":""LineString"",""coordinates"":[[28.6565779116102,50.3045877176356],[28.656571,50.304592],[28.65538,50.30533],[28.65471,50.30577],[28.654193,50.306079],[28.654168,50.306095]]}"
H7,2623,0,2018-08-10,0,"{""type"":""LineString"",""coordinates"":[[28.7009577689983,50.271704449342],[28.701245,50.27183],[28.70177,50.27206],[28.703391,50.272738],[28.7042547150836,50.2721223112073]]}"
"2",912,1,2018-08-10,22,"{""type"":""LineString"",""coordinates"":[[28.6694431009174,50.2518983302752],[28.669401,50.251921],[28.6692,50.25203],[28.6682,50.25255],[28.66709,50.25313],[28.66691,50.25323],[28.66677,50.2533],[28.66665,50.25335],[28.66654,50.25339],[28.66642,50.25343],[28.6663,50.25346],[28.666198,50.253476],[28.66617,50.25348],[28.66583,50.25353],[28.66536,50.25357],[28.66435,50.25366],[28.6640165905966,50.253687457245]]}"
"10",123,1,2018-08-07,42,"{""type"":""LineString"",""coordinates"":[[28.7148893046629,50.2646906487292],[28.714835,50.264726],[28.714515,50.264933],[28.71392,50.26532],[28.7116532415801,50.2669310599764]]}"
"12",160,1,2018-08-06,43,"{""type"":""LineString"",""coordinates"":[[28.668465963807,50.2577904256766],[28.66782,50.25752],[28.6674,50.25739],[28.66676,50.25727],[28.66596,50.25713],[28.665457,50.257045],[28.664213,50.256837],[28.66406,50.25708],[28.66379,50.25745],[28.663704,50.257555],[28.66342,50.2579],[28.66324,50.25813],[28.663192,50.258206],[28.6628970934276,50.2585591365326]]}"
"53",1657,1,2018-08-12,0,"{""type"":""LineString"",""coordinates"":[[28.6565779116102,50.3045877176356],[28.656571,50.304592],[28.65538,50.30533],[28.65471,50.30577],[28.654193,50.306079],[28.654168,50.306095]]}"
"12",147,0,2018-08-07,70,"{""type"":""LineString"",""coordinates"":[[28.6564161512195,50.2927220390244],[28.65636,50.29246],[28.65619,50.29166],[28.65615,50.29147],[28.65595,50.29065],[28.65594,50.29059],[28.6559,50.29043],[28.655896,50.290417],[28.6558888864865,50.2903938810811]]}"
"8",2083,1,2018-08-07,44,"{""type"":""LineString"",""coordinates"":[[28.7029075370075,50.2344226416738],[28.702876,50.234445],[28.70246,50.23474],[28.70233,50.23483],[28.7011,50.23559],[28.699963,50.236244],[28.69957,50.23647],[28.69925,50.23664],[28.699091,50.236725],[28.69856,50.23701],[28.69836,50.23711],[28.69824,50.23717],[28.69812,50.23722],[28.69787,50.23731],[28.69777,50.23734],[28.69766,50.23737],[28.69752,50.2374],[28.69741,50.23745],[28.69733,50.23748],[28.697281,50.23754],[28.697324,50.237646],[28.697326,50.237687],[28.6966519843663,50.2377897164609]]}"
"7A",2031,1,2018-08-09,16,"{""type"":""LineString"",""coordinates"":[[28.6447135157509,50.2690085857373],[28.644716,50.268995],[28.64489,50.26804],[28.644916,50.2679],[28.64508,50.267],[28.645106,50.266789],[28.645332,50.266834],[28.64675,50.26687],[28.648149,50.266911],[28.648705,50.266927],[28.64871,50.26684],[28.6487347679878,50.2666523348613]]}"
"12",166,1,2018-08-10,25,"{""type"":""LineString"",""coordinates"":[[28.6579950617978,50.2748313988764],[28.657991,50.274849],[28.65798,50.2749],[28.65794,50.27502],[28.65789,50.275166],[28.65779,50.27546],[28.65761,50.27596],[28.65732,50.2768],[28.65727,50.27695],[28.6572,50.27714],[28.65705,50.27756],[28.656808,50.278247],[28.65674,50.27844],[28.65668,50.2786],[28.6566,50.27884],[28.6565876937375,50.2788762710895]]}"
"4A",237,0,2018-08-08,3,"{""type"":""LineString"",""coordinates"":[[28.6636680322514,50.2575986932157],[28.663704,50.257555],[28.66379,50.25745],[28.66406,50.25708],[28.664213,50.256837],[28.6638,50.25676],[28.663348,50.256652],[28.66334,50.25665],[28.6633272941177,50.2566468235294]]}"
