"VEHICLE","KIND","DATE_OF","TERMINAL","route_original","TRAIN_TABLE","CARD_NUM_SEC","ROUTE","DATE","lon","lat"
"1061",17,"12.08.2018 13:25:32",90689518,"2",0,20352,"2",2018-08-12 13:25:32,28.631301,50.27932
"1061",17,"12.08.2018 13:27:08",90689518,"2",0,20352,"2",2018-08-12 13:27:08,28.636623,50.278338
"1061",14,"12.08.2018 13:28:02",80035916,"2",9,20116,"2",2018-08-12 13:28:02,28.638886,50.277958
"1061",14,"12.08.2018 13:28:04",80035916,"2",9,20116,"2",2018-08-12 13:28:04,28.638886,50.277958
"1061",14,"12.08.2018 13:28:28",80035916,"2",9,20116,"2",2018-08-12 13:28:28,28.64042,50.277679
"1061",14,"12.08.2018 13:29:07",80035916,"2",9,20116,"2",2018-08-12 13:29:07,28.643491,50.277131
"1061",14,"12.08.2018 13:29:26",80035916,"2",9,20116,"2",2018-08-12 13:29:26,28.643491,50.277131
"1061",14,"12.08.2018 13:29:34",80035916,"2",9,20116,"2",2018-08-12 13:29:34,28.645643,50.276515
"1061",14,"12.08.2018 13:29:40",80035916,"2",9,20116,"2",2018-08-12 13:29:40,28.645643,50.276515
"1061",14,"12.08.2018 13:29:48",80035916,"2",9,20116,"2",2018-08-12 13:29:48,28.645643,50.276515
"1061",14,"12.08.2018 13:29:58",80035916,"2",9,20116,"2",2018-08-12 13:29:58,28.647096,50.275401
"1061",14,"12.08.2018 13:31:33",80035916,"2",9,20116,"2",2018-08-12 13:31:33,28.648256,50.270285
"1061",14,"12.08.2018 13:31:35",80035916,"2",9,20116,"2",2018-08-12 13:31:35,28.648256,50.270285
"1061",14,"12.08.2018 13:32:33",80035916,"2",9,20116,"2",2018-08-12 13:32:33,28.648643,50.267678
"1061",14,"12.08.2018 13:32:34",80035916,"2",9,20116,"2",2018-08-12 13:32:34,28.648643,50.267678
"1061",14,"12.08.2018 13:33:47",80035916,"2",9,20116,"2",2018-08-12 13:33:47,28.6491,50.264915
"1061",14,"12.08.2018 13:33:59",80035916,"2",9,20116,"2",2018-08-12 13:33:59,28.6491,50.264915
"1061",14,"12.08.2018 13:36:51",80035916,"2",9,20116,"2",2018-08-12 13:36:51,28.655928,50.257925
"1061",14,"12.08.2018 13:36:52",80035916,"2",9,20116,"2",2018-08-12 13:36:52,28.655928,50.257925
"1061",14,"12.08.2018 13:39:02",80035916,"2",9,20116,"2",2018-08-12 13:39:02,28.659906,50.256918
"1061",14,"12.08.2018 13:39:04",80035916,"2",9,20116,"2",2018-08-12 13:39:04,28.659906,50.256918
"1061",14,"12.08.2018 13:39:18",80035916,"2",9,20116,"2",2018-08-12 13:39:18,28.660551,50.256216
"1061",14,"12.08.2018 13:42:58",80035916,"2",9,20116,"2",2018-08-12 13:42:58,28.668165,50.257765
"1061",14,"12.08.2018 13:45:17",80035916,"2",9,20116,"2",2018-08-12 13:45:17,28.672068,50.259275
"1061",14,"12.08.2018 13:45:22",80035916,"2",9,20116,"2",2018-08-12 13:45:22,28.672068,50.259275
"1061",14,"12.08.2018 13:45:38",80035916,"2",9,20116,"2",2018-08-12 13:45:38,28.67392,50.260153
"1061",14,"12.08.2018 13:45:40",80035916,"2",9,20116,"2",2018-08-12 13:45:40,28.67392,50.260153
"1061",14,"12.08.2018 13:45:51",80035916,"2",9,20116,"2",2018-08-12 13:45:51,28.67392,50.260153
"1061",14,"12.08.2018 13:45:52",80035916,"2",9,20116,"2",2018-08-12 13:45:52,28.675541,50.260768
"1061",14,"12.08.2018 13:45:59",80035916,"2",9,20116,"2",2018-08-12 13:45:59,28.675541,50.260768
"1061",14,"12.08.2018 13:46:25",80035916,"2",9,20116,"2",2018-08-12 13:46:25,28.675613,50.26081
"1061",14,"12.08.2018 13:46:31",80035916,"2",9,20116,"2",2018-08-12 13:46:31,28.676605,50.261286
"1061",14,"12.08.2018 13:48:00",80035916,"2",9,20116,"2",2018-08-12 13:48:00,28.678641,50.262188
"1061",14,"12.08.2018 13:48:01",80035916,"2",9,20116,"2",2018-08-12 13:48:01,28.678641,50.262188
"1061",14,"12.08.2018 13:48:21",80035916,"2",9,20116,"2",2018-08-12 13:48:21,28.678641,50.262188
"1061",14,"12.08.2018 13:52:31",80035916,"2",9,20116,"2",2018-08-12 13:52:31,28.689065,50.266541
"1061",14,"12.08.2018 13:52:32",80035916,"2",9,20116,"2",2018-08-12 13:52:32,28.689065,50.266541
"1061",14,"12.08.2018 13:52:43",80035916,"2",9,20116,"2",2018-08-12 13:52:43,28.690996,50.267376
"1061",14,"12.08.2018 13:54:53",80035916,"2",9,20116,"2",2018-08-12 13:54:53,28.696183,50.268725
"1061",14,"12.08.2018 14:00:39",80035916,"2",9,20116,"2",2018-08-12 14:00:39,28.70323,50.25321
"1061",14,"12.08.2018 14:02:34",80035916,"2",9,20116,"2",2018-08-12 14:02:34,28.703343,50.249736
"1061",14,"12.08.2018 14:02:35",80035916,"2",9,20116,"2",2018-08-12 14:02:35,28.703343,50.249736
"1061",14,"12.08.2018 14:02:45",80035916,"2",9,20116,"2",2018-08-12 14:02:45,28.703155,50.248236
"1061",14,"12.08.2018 14:04:14",80035916,"2",9,20116,"2",2018-08-12 14:04:14,28.702641,50.245143
"1061",14,"12.08.2018 14:05:51",80035916,"2",9,20116,"2",2018-08-12 14:05:51,28.702335,50.2421
"1061",14,"12.08.2018 14:06:14",80035916,"2",9,20116,"2",2018-08-12 14:06:14,28.702053,50.240701
"1061",14,"12.08.2018 14:06:16",80035916,"2",9,20116,"2",2018-08-12 14:06:16,28.702053,50.240701
"1061",14,"12.08.2018 14:07:15",80035916,"2",9,20116,"2",2018-08-12 14:07:15,28.701926,50.23912
"1061",14,"12.08.2018 14:07:36",80035916,"2",9,20116,"2",2018-08-12 14:07:36,28.701611,50.238155
"1061",14,"12.08.2018 14:09:30",80035916,"2",9,20116,"2",2018-08-12 14:09:30,28.694281,50.238918
"1061",14,"12.08.2018 14:11:10",80035916,"2",9,20116,"2",2018-08-12 14:11:10,28.688988,50.242728
"1061",14,"12.08.2018 14:11:12",80035916,"2",9,20116,"2",2018-08-12 14:11:12,28.688988,50.242728
"1061",14,"12.08.2018 14:12:34",80035916,"2",9,20116,"2",2018-08-12 14:12:34,28.685295,50.245045
"1061",14,"12.08.2018 14:14:22",80035916,"2",9,20116,"2",2018-08-12 14:14:22,28.67906,50.248218
"1061",14,"12.08.2018 14:14:39",80035916,"2",9,20116,"2",2018-08-12 14:14:39,28.67783,50.248705
"1061",14,"12.08.2018 14:15:00",80035916,"2",9,20116,"2",2018-08-12 14:15:00,28.677101,50.248933
"1061",14,"12.08.2018 14:16:18",80035916,"2",9,20116,"2",2018-08-12 14:16:18,28.67326,50.250203
"1061",14,"12.08.2018 14:16:19",80035916,"2",9,20116,"2",2018-08-12 14:16:19,28.67326,50.250203
"1061",14,"12.08.2018 14:16:21",80035916,"2",9,20116,"2",2018-08-12 14:16:21,28.67326,50.250203
"1061",14,"12.08.2018 14:18:37",80035916,"2",9,20116,"2",2018-08-12 14:18:37,28.667448,50.253026
"1061",14,"12.08.2018 14:19:00",80035916,"2",9,20116,"2",2018-08-12 14:19:00,28.666358,50.253538
"1061",17,"12.08.2018 14:19:55",90689518,"2",0,20352,"2",2018-08-12 14:19:55,28.664101,50.253686
"1061",14,"12.08.2018 14:22:30",80035916,"2",9,20116,"2",2018-08-12 14:22:30,28.660165,50.256658
"1061",14,"12.08.2018 14:22:32",80035916,"2",9,20116,"2",2018-08-12 14:22:32,28.660165,50.256658
"1061",17,"12.08.2018 14:23:57",90689518,"2",0,20352,"2",2018-08-12 14:23:57,28.657941,50.256515
"1061",14,"12.08.2018 14:25:22",80035916,"2",9,20116,"2",2018-08-12 14:25:22,28.657941,50.256515
"1061",14,"12.08.2018 14:25:23",80035916,"2",9,20116,"2",2018-08-12 14:25:23,28.657941,50.256515
"1061",14,"12.08.2018 14:25:34",80035916,"2",9,20116,"2",2018-08-12 14:25:34,28.657941,50.256515
"1061",14,"12.08.2018 14:26:06",80035916,"2",9,20116,"2",2018-08-12 14:26:06,28.657628,50.256436
"1061",14,"12.08.2018 14:31:41",80035916,"2",9,20116,"2",2018-08-12 14:31:41,28.648725,50.267438
"1061",14,"12.08.2018 14:31:43",80035916,"2",9,20116,"2",2018-08-12 14:31:43,28.648725,50.267438
"1061",14,"12.08.2018 14:32:53",80035916,"2",9,20116,"2",2018-08-12 14:32:53,28.648366,50.270496
"1061",14,"12.08.2018 14:39:25",80035916,"2",9,20116,"2",2018-08-12 14:39:25,28.633853,50.27897
"1061",14,"12.08.2018 14:39:41",80035916,"2",9,20116,"2",2018-08-12 14:39:41,28.632445,50.27922
"1061",1,"12.08.2018 14:49:04",80035983,"2",9,20618,"2",2018-08-12 14:49:04,28.593598,50.285888
"1061",28,"12.08.2018 14:49:38",80035983,"2",9,20618,"2",2018-08-12 14:49:38,28.593598,50.285888
"1061",27,"12.08.2018 14:49:38",80035983,"2",9,20618,"2",2018-08-12 14:49:38,28.593598,50.285888
"1061",24,"12.08.2018 14:49:38",80035983,"2",9,20618,"2",2018-08-12 14:49:38,28.593598,50.285888
"1061",25,"12.08.2018 14:49:38",80035983,"2",9,20618,"2",2018-08-12 14:49:38,28.593598,50.285888
"1061",14,"12.08.2018 14:56:35",80035916,"2",9,20116,"2",2018-08-12 14:56:35,28.602555,50.284436
"1061",14,"12.08.2018 14:56:52",80035916,"2",9,20116,"2",2018-08-12 14:56:52,28.604755,50.284021
"1061",14,"12.08.2018 14:56:54",80035916,"2",9,20116,"2",2018-08-12 14:56:54,28.604755,50.284021
"1061",14,"12.08.2018 15:00:49",80035916,"2",9,20116,"2",2018-08-12 15:00:49,28.619188,50.281488
"1061",14,"12.08.2018 15:01:02",80035916,"2",9,20116,"2",2018-08-12 15:01:02,28.621313,50.281036
"1061",14,"12.08.2018 15:01:22",80035916,"2",9,20116,"2",2018-08-12 15:01:22,28.62357,50.280646
"1061",14,"12.08.2018 15:04:20",80035916,"2",9,20116,"2",2018-08-12 15:04:20,28.635871,50.27849
"1061",14,"12.08.2018 15:04:22",80035916,"2",9,20116,"2",2018-08-12 15:04:22,28.635871,50.27849
"1061",14,"12.08.2018 15:05:55",80035916,"2",9,20116,"2",2018-08-12 15:05:55,28.640225,50.277634
"1061",14,"12.08.2018 15:07:32",80035916,"2",9,20116,"2",2018-08-12 15:07:32,28.645566,50.276535
"1061",14,"12.08.2018 15:07:34",80035916,"2",9,20116,"2",2018-08-12 15:07:34,28.645566,50.276535
"1061",14,"12.08.2018 15:14:10",80035916,"2",9,20116,"2",2018-08-12 15:14:10,28.653293,50.260995
"1061",14,"12.08.2018 15:14:11",80035916,"2",9,20116,"2",2018-08-12 15:14:11,28.653293,50.260995
"1061",17,"12.08.2018 15:18:45",80035916,"2",9,20116,"2",2018-08-12 15:18:45,28.6608,50.255946
"1061",14,"12.08.2018 15:23:42",80035916,"2",9,20116,"2",2018-08-12 15:23:42,28.670255,50.258511
"1061",14,"12.08.2018 15:23:44",80035916,"2",9,20116,"2",2018-08-12 15:23:44,28.670255,50.258511
"1061",14,"12.08.2018 15:23:56",80035916,"2",9,20116,"2",2018-08-12 15:23:56,28.671341,50.259054
"1061",14,"12.08.2018 15:24:05",80035916,"2",9,20116,"2",2018-08-12 15:24:05,28.671341,50.259054
"1061",14,"12.08.2018 15:24:27",80035916,"2",9,20116,"2",2018-08-12 15:24:27,28.672066,50.259365
"1061",14,"12.08.2018 15:24:36",80035916,"2",9,20116,"2",2018-08-12 15:24:36,28.672066,50.259365
"1061",14,"12.08.2018 15:24:49",80035916,"2",9,20116,"2",2018-08-12 15:24:49,28.672066,50.259365
"1061",14,"12.08.2018 15:28:26",80035916,"2",9,20116,"2",2018-08-12 15:28:26,28.683435,50.2641
"1061",14,"12.08.2018 15:30:17",80035916,"2",9,20116,"2",2018-08-12 15:30:17,28.688946,50.266491
"1061",14,"12.08.2018 15:30:19",80035916,"2",9,20116,"2",2018-08-12 15:30:19,28.688946,50.266491
"1061",14,"12.08.2018 15:32:51",80035916,"2",9,20116,"2",2018-08-12 15:32:51,28.693626,50.268428
"1061",14,"12.08.2018 15:33:04",80035916,"2",9,20116,"2",2018-08-12 15:33:04,28.694458,50.268673
"1061",14,"12.08.2018 15:33:11",80035916,"2",9,20116,"2",2018-08-12 15:33:11,28.694458,50.268673
"1061",14,"12.08.2018 15:33:13",80035916,"2",9,20116,"2",2018-08-12 15:33:13,28.694458,50.268673
"1061",21,"12.08.2018 15:35:19",80035916,"2",9,20116,"2",2018-08-12 15:35:19,28.701116,50.265191
"1061",14,"12.08.2018 15:40:13",80035916,"2",9,20116,"2",2018-08-12 15:40:13,28.703126,50.253186
"1061",26,"12.08.2018 15:41:56",80035916,"2",9,20116,"2",2018-08-12 15:41:56,28.703168,50.252171
"1061",17,"12.08.2018 15:46:20",90689518,"2",0,20352,"2",2018-08-12 15:46:20,28.702496,50.243931
"1061",17,"12.08.2018 15:46:28",90689518,"2",0,20352,"2",2018-08-12 15:46:28,28.70246,50.243633
"1061",14,"12.08.2018 15:47:46",80035983,"2",9,20618,"2",2018-08-12 15:47:46,28.70204,50.240563
"1061",14,"12.08.2018 15:48:32",80035983,"2",9,20618,"2",2018-08-12 15:48:32,28.70204,50.240563
"1061",4,"12.08.2018 15:48:47",80035916,"2",9,20116,"2",2018-08-12 15:48:47,28.70204,50.240563
"1061",2,"12.08.2018 15:48:47",80035916,"2",9,20116,"2",2018-08-12 15:48:47,28.70204,50.240563
"1061",14,"12.08.2018 15:48:50",80035983,"2",9,20618,"2",2018-08-12 15:48:50,28.70204,50.240563
"1061",14,"12.08.2018 15:48:53",80035983,"2",9,20618,"2",2018-08-12 15:48:53,28.70204,50.240563
"1061",14,"12.08.2018 15:53:51",80035983,"2",9,20618,"2",2018-08-12 15:53:51,28.6925,50.240081
"1061",14,"12.08.2018 15:53:55",80035983,"2",9,20618,"2",2018-08-12 15:53:55,28.6925,50.240081
"1061",14,"12.08.2018 15:55:07",80035983,"2",9,20618,"2",2018-08-12 15:55:07,28.692018,50.240425
"1061",14,"12.08.2018 15:58:04",80035983,"2",9,20618,"2",2018-08-12 15:58:04,28.68218,50.24642
"1061",14,"12.08.2018 15:58:05",80035983,"2",9,20618,"2",2018-08-12 15:58:05,28.68218,50.24642
"1061",14,"12.08.2018 15:58:12",80035983,"2",9,20618,"2",2018-08-12 15:58:12,28.68218,50.24642
"1061",14,"12.08.2018 15:59:30",80035983,"2",9,20618,"2",2018-08-12 15:59:30,28.678003,50.248606
"1061",14,"12.08.2018 16:00:44",80035983,"2",9,20618,"2",2018-08-12 16:00:44,28.67488,50.249691
"1061",14,"12.08.2018 16:09:14",80035983,"2",9,20618,"2",2018-08-12 16:09:14,28.657695,50.256481
"1061",14,"12.08.2018 16:11:05",80035983,"2",9,20618,"2",2018-08-12 16:11:05,28.655156,50.258978
"1061",14,"12.08.2018 16:11:06",80035983,"2",9,20618,"2",2018-08-12 16:11:06,28.655156,50.258978
"1061",14,"12.08.2018 16:16:30",80035983,"2",9,20618,"2",2018-08-12 16:16:30,28.648691,50.267178
"1061",14,"12.08.2018 16:16:32",80035983,"2",9,20618,"2",2018-08-12 16:16:32,28.648691,50.267178
"1061",14,"12.08.2018 16:17:23",80035983,"2",9,20618,"2",2018-08-12 16:17:23,28.648405,50.269488
"1061",14,"12.08.2018 16:17:31",80035983,"2",9,20618,"2",2018-08-12 16:17:31,28.648311,50.270406
"1061",14,"12.08.2018 16:18:14",80035983,"2",9,20618,"2",2018-08-12 16:18:14,28.647876,50.273395
"1061",14,"12.08.2018 16:18:15",80035983,"2",9,20618,"2",2018-08-12 16:18:15,28.647876,50.273395
"1061",14,"12.08.2018 16:21:04",80035983,"2",9,20618,"2",2018-08-12 16:21:04,28.63654,50.278465
"1061",14,"12.08.2018 16:22:03",80035983,"2",9,20618,"2",2018-08-12 16:22:03,28.63584,50.278613
"1061",14,"12.08.2018 16:22:44",80035983,"2",9,20618,"2",2018-08-12 16:22:44,28.632985,50.279105
"1061",14,"12.08.2018 16:22:45",80035983,"2",9,20618,"2",2018-08-12 16:22:45,28.632985,50.279105
"1061",14,"12.08.2018 16:24:02",80035983,"2",9,20618,"2",2018-08-12 16:24:02,28.627365,50.280148
"1061",14,"12.08.2018 16:27:27",80035983,"2",9,20618,"2",2018-08-12 16:27:27,28.611738,50.282988
"1061",14,"12.08.2018 16:35:14",80035983,"2",9,20618,"2",2018-08-12 16:35:14,28.593548,50.285863
"1061",14,"12.08.2018 16:40:08",80035983,"2",9,20618,"2",2018-08-12 16:40:08,28.605885,50.283848
"1061",14,"12.08.2018 16:42:26",80035983,"2",9,20618,"2",2018-08-12 16:42:26,28.616571,50.281958
"1061",14,"12.08.2018 16:42:30",80035983,"2",9,20618,"2",2018-08-12 16:42:30,28.616571,50.281958
"1061",14,"12.08.2018 16:42:32",80035983,"2",9,20618,"2",2018-08-12 16:42:32,28.616571,50.281958
"1061",14,"12.08.2018 16:43:14",80035983,"2",9,20618,"2",2018-08-12 16:43:14,28.618695,50.281588
"1061",14,"12.08.2018 16:43:22",80035983,"2",9,20618,"2",2018-08-12 16:43:22,28.621163,50.281101
"1061",14,"12.08.2018 16:43:34",80035983,"2",9,20618,"2",2018-08-12 16:43:34,28.621163,50.281101
"1061",14,"12.08.2018 16:43:43",80035983,"2",9,20618,"2",2018-08-12 16:43:43,28.621163,50.281101
"1061",14,"12.08.2018 16:44:25",80035983,"2",9,20618,"2",2018-08-12 16:44:25,28.625756,50.280281
"1061",14,"12.08.2018 16:44:26",80035983,"2",9,20618,"2",2018-08-12 16:44:26,28.625756,50.280281
"1061",14,"12.08.2018 16:45:11",80035983,"2",9,20618,"2",2018-08-12 16:45:11,28.630226,50.279475
"1061",17,"12.08.2018 16:46:45",90689518,"2",0,20352,"2",2018-08-12 16:46:45,28.636755,50.278353
"1061",14,"12.08.2018 16:55:19",80035983,"2",9,20618,"2",2018-08-12 16:55:19,28.650238,50.262338
"1061",14,"12.08.2018 17:06:02",80035983,"2",9,20618,"2",2018-08-12 17:06:02,28.667513,50.25738
"1061",14,"12.08.2018 17:06:32",80035983,"2",9,20618,"2",2018-08-12 17:06:32,28.668698,50.257821
"1061",14,"12.08.2018 17:07:03",80035983,"2",9,20618,"2",2018-08-12 17:07:03,28.670181,50.25845
"1061",14,"12.08.2018 17:07:05",80035983,"2",9,20618,"2",2018-08-12 17:07:05,28.670181,50.25845
"1061",14,"12.08.2018 17:07:35",80035983,"2",9,20618,"2",2018-08-12 17:07:35,28.67026,50.25848
"1061",14,"12.08.2018 17:07:47",80035983,"2",9,20618,"2",2018-08-12 17:07:47,28.672158,50.259341
"1061",14,"12.08.2018 17:07:56",80035983,"2",9,20618,"2",2018-08-12 17:07:56,28.672158,50.259341
"1061",14,"12.08.2018 17:08:20",80035983,"2",9,20618,"2",2018-08-12 17:08:20,28.674045,50.26018
"1061",14,"12.08.2018 17:08:35",80035983,"2",9,20618,"2",2018-08-12 17:08:35,28.675925,50.261003
"1061",14,"12.08.2018 17:08:36",80035983,"2",9,20618,"2",2018-08-12 17:08:36,28.675925,50.261003
"1061",14,"12.08.2018 17:09:18",80035983,"2",9,20618,"2",2018-08-12 17:09:18,28.676933,50.261398
"1061",14,"12.08.2018 17:09:19",80035983,"2",9,20618,"2",2018-08-12 17:09:19,28.676933,50.261398
"1061",14,"12.08.2018 17:16:18",80035983,"2",9,20618,"2",2018-08-12 17:16:18,28.693358,50.26831
"1061",14,"12.08.2018 17:28:18",80035983,"2",9,20618,"2",2018-08-12 17:28:18,28.703295,50.251463
"1061",14,"12.08.2018 17:31:42",80035983,"2",9,20618,"2",2018-08-12 17:31:42,28.702511,50.243903
"1061",14,"12.08.2018 17:35:05",80035983,"2",9,20618,"2",2018-08-12 17:35:05,28.701863,50.238505
"1061",14,"12.08.2018 17:37:11",80035983,"2",9,20618,"2",2018-08-12 17:37:11,28.696405,50.237806
"1061",14,"12.08.2018 17:40:44",80035983,"2",9,20618,"2",2018-08-12 17:40:44,28.682668,50.246058
"1061",14,"12.08.2018 17:40:51",80035983,"2",9,20618,"2",2018-08-12 17:40:51,28.682668,50.246058
"1061",14,"12.08.2018 17:40:53",80035983,"2",9,20618,"2",2018-08-12 17:40:53,28.682668,50.246058
"1061",14,"12.08.2018 17:40:54",80035983,"2",9,20618,"2",2018-08-12 17:40:54,28.681543,50.246688
"1061",14,"12.08.2018 17:41:12",80035983,"2",9,20618,"2",2018-08-12 17:41:12,28.681543,50.246688
"1061",14,"12.08.2018 17:42:31",80035983,"2",9,20618,"2",2018-08-12 17:42:31,28.678395,50.248399
"1061",14,"12.08.2018 17:46:40",80035983,"2",9,20618,"2",2018-08-12 17:46:40,28.666428,50.253481
"1061",14,"12.08.2018 17:49:42",80035983,"2",9,20618,"2",2018-08-12 17:49:42,28.661016,50.255151
"1061",14,"12.08.2018 17:54:09",80035983,"2",9,20618,"2",2018-08-12 17:54:09,28.65556,50.258515
"1061",17,"12.08.2018 18:04:41",90689518,"2",0,20352,"2",2018-08-12 18:04:41,28.635881,50.278628
"1061",14,"12.08.2018 18:05:16",80035983,"2",9,20618,"2",2018-08-12 18:05:16,28.634765,50.278783
"1061",17,"12.08.2018 18:19:21",90689518,"2",0,20352,"2",2018-08-12 18:19:21,28.599601,50.28504
"1061",14,"12.08.2018 18:20:44",80035983,"2",9,20618,"2",2018-08-12 18:20:44,28.608705,50.283373
"1061",14,"12.08.2018 18:21:18",80035983,"2",9,20618,"2",2018-08-12 18:21:18,28.609921,50.283146
"1061",14,"12.08.2018 18:21:24",80035983,"2",9,20618,"2",2018-08-12 18:21:24,28.609921,50.283146
"1061",14,"12.08.2018 18:22:38",80035983,"2",9,20618,"2",2018-08-12 18:22:38,28.613495,50.282508
"1061",17,"12.08.2018 18:23:36",90689518,"2",0,20352,"2",2018-08-12 18:23:36,28.61858,50.281563
"1061",14,"12.08.2018 18:24:56",80035983,"2",9,20618,"2",2018-08-12 18:24:56,28.624036,50.280578
"1061",14,"12.08.2018 18:27:03",80035983,"2",9,20618,"2",2018-08-12 18:27:03,28.635866,50.278501
"1061",14,"12.08.2018 18:27:13",80035983,"2",9,20618,"2",2018-08-12 18:27:13,28.635866,50.278501
"1061",14,"12.08.2018 18:27:15",80035983,"2",9,20618,"2",2018-08-12 18:27:15,28.635866,50.278501
"1061",14,"12.08.2018 18:28:51",80035983,"2",9,20618,"2",2018-08-12 18:28:51,28.641423,50.277456
"1061",21,"12.08.2018 18:32:49",80035983,"2",9,20618,"2",2018-08-12 18:32:49,28.648755,50.266476
"1061",32,"12.08.2018 18:34:05",90689518,"2",0,20352,"2",2018-08-12 18:34:05,28.6492,50.264711
"1061",32,"12.08.2018 18:34:32",90689518,"2",0,20352,"2",2018-08-12 18:34:32,28.649566,50.263546
"1061",14,"12.08.2018 18:35:06",80035983,"2",9,20618,"2",2018-08-12 18:35:06,28.650063,50.262793
"1061",14,"12.08.2018 18:36:02",80035983,"2",9,20618,"2",2018-08-12 18:36:02,28.653435,50.260956
"1061",14,"12.08.2018 18:36:45",80035983,"2",9,20618,"2",2018-08-12 18:36:45,28.654776,50.25954
"1061",14,"12.08.2018 18:37:21",80035983,"2",9,20618,"2",2018-08-12 18:37:21,28.655806,50.258195
"1061",14,"12.08.2018 18:37:24",80035983,"2",9,20618,"2",2018-08-12 18:37:24,28.655806,50.258195
"1061",14,"12.08.2018 18:45:21",80035983,"2",9,20618,"2",2018-08-12 18:45:21,28.671571,50.259146
"1061",14,"12.08.2018 18:45:40",80035983,"2",9,20618,"2",2018-08-12 18:45:40,28.673543,50.260033
"1061",14,"12.08.2018 18:45:44",80035983,"2",9,20618,"2",2018-08-12 18:45:44,28.673543,50.260033
"1061",14,"12.08.2018 18:47:37",80035983,"2",9,20618,"2",2018-08-12 18:47:37,28.67896,50.262345
"1061",14,"12.08.2018 18:47:42",80035983,"2",9,20618,"2",2018-08-12 18:47:42,28.67896,50.262345
"1061",14,"12.08.2018 18:48:41",80035983,"2",9,20618,"2",2018-08-12 18:48:41,28.681716,50.263464
"1061",14,"12.08.2018 18:51:09",80035983,"2",9,20618,"2",2018-08-12 18:51:09,28.686871,50.265696
"1061",14,"12.08.2018 18:52:13",80035983,"2",9,20618,"2",2018-08-12 18:52:13,28.69134,50.267496
"1061",14,"12.08.2018 18:52:14",80035983,"2",9,20618,"2",2018-08-12 18:52:14,28.69134,50.267496
"1061",14,"12.08.2018 18:52:29",80035983,"2",9,20618,"2",2018-08-12 18:52:29,28.692075,50.267805
"1061",14,"12.08.2018 18:52:30",80035983,"2",9,20618,"2",2018-08-12 18:52:30,28.692075,50.267805
"1061",14,"12.08.2018 18:52:54",80035983,"2",9,20618,"2",2018-08-12 18:52:54,28.692075,50.267805
"1061",14,"12.08.2018 18:52:55",80035983,"2",9,20618,"2",2018-08-12 18:52:55,28.692075,50.267805
"1061",14,"12.08.2018 18:53:48",80035983,"2",9,20618,"2",2018-08-12 18:53:48,28.693218,50.268185
"1061",14,"12.08.2018 18:53:50",80035983,"2",9,20618,"2",2018-08-12 18:53:50,28.693218,50.268185
"1061",14,"12.08.2018 18:54:11",80035983,"2",9,20618,"2",2018-08-12 18:54:11,28.693871,50.268471
"1061",14,"12.08.2018 18:54:14",80035983,"2",9,20618,"2",2018-08-12 18:54:14,28.693871,50.268471
"1061",17,"12.08.2018 18:54:18",80035983,"2",9,20618,"2",2018-08-12 18:54:18,28.693871,50.268471
"1061",14,"12.08.2018 18:57:41",80035983,"2",9,20618,"2",2018-08-12 18:57:41,28.702763,50.263511
"1061",14,"12.08.2018 18:57:43",80035983,"2",9,20618,"2",2018-08-12 18:57:43,28.702763,50.263511
"1061",14,"12.08.2018 18:57:44",80035983,"2",9,20618,"2",2018-08-12 18:57:44,28.702763,50.263511
"1061",14,"12.08.2018 18:57:46",80035983,"2",9,20618,"2",2018-08-12 18:57:46,28.702923,50.262041
"1061",14,"12.08.2018 18:57:47",80035983,"2",9,20618,"2",2018-08-12 18:57:47,28.702923,50.262041
"1061",14,"12.08.2018 19:05:41",80035983,"2",9,20618,"2",2018-08-12 19:05:41,28.70256,50.244578
"1061",14,"12.08.2018 19:08:50",80035983,"2",9,20618,"2",2018-08-12 19:08:50,28.701813,50.238176
"1061",14,"12.08.2018 19:08:51",80035983,"2",9,20618,"2",2018-08-12 19:08:51,28.701813,50.238176
"1061",14,"12.08.2018 19:11:10",80035983,"2",9,20618,"2",2018-08-12 19:11:10,28.694358,50.238895
"1061",14,"12.08.2018 19:11:17",80035983,"2",9,20618,"2",2018-08-12 19:11:17,28.694358,50.238895
"1061",14,"12.08.2018 19:15:26",80035983,"2",9,20618,"2",2018-08-12 19:15:26,28.684908,50.24495
"1061",14,"12.08.2018 19:15:29",80035983,"2",9,20618,"2",2018-08-12 19:15:29,28.684908,50.24495
"1061",14,"12.08.2018 19:15:49",80035983,"2",9,20618,"2",2018-08-12 19:15:49,28.683303,50.245773
"1061",14,"12.08.2018 19:17:34",80035983,"2",9,20618,"2",2018-08-12 19:17:34,28.678986,50.248176
"1061",14,"12.08.2018 19:18:59",80035983,"2",9,20618,"2",2018-08-12 19:18:59,28.675986,50.249258
"1061",14,"12.08.2018 19:19:13",80035983,"2",9,20618,"2",2018-08-12 19:19:13,28.674781,50.249691
"1061",14,"12.08.2018 19:19:26",80035983,"2",9,20618,"2",2018-08-12 19:19:26,28.674781,50.249691
"1061",14,"12.08.2018 19:24:28",80035983,"2",9,20618,"2",2018-08-12 19:24:28,28.66154,50.254025
"1061",14,"12.08.2018 19:28:05",80035983,"2",9,20618,"2",2018-08-12 19:28:05,28.656348,50.257599
"1061",14,"12.08.2018 19:28:38",80035983,"2",9,20618,"2",2018-08-12 19:28:38,28.65621,50.257816
